date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2018-12-01,1,900541,ET05,10284.0,1.9138467,2.600765,19.417639,18.223185,100.44098,120.92325,90.96251,105.14337,83.73432,final
2018-12-11,1,900541,ET05,10284.0,1.4438934,1.0374335,10.61338,10.775175,94.96704,114.57027,106.73233,98.97437,83.60526,final
2018-12-21,1,900541,ET05,10284.0,1.3561844,1.1740147,4.7139244,4.812213,84.97346,107.32702,102.9506,98.9983,80.09957,final
2019-01-01,1,900541,ET05,10284.0,0.7660443,0.9743744,3.5661223,3.170728,76.410355,83.71219,96.51294,104.83916,91.76907,final
2019-01-11,1,900541,ET05,10284.0,0.6336056,0.9730001,2.755834,3.1213698,52.32828,59.863266,94.317856,95.49908,88.38328,final
2019-01-21,1,900541,ET05,10284.0,0.9213341,1.3059899,2.320984,3.2533646,27.984539,34.112644,93.900154,88.703026,84.33216,final
2019-02-01,1,900541,ET05,10284.0,1.2947297,1.7811487,2.8496695,4.0601387,25.83343,25.028511,92.82689,86.63962,102.68052,final
2019-02-11,1,900541,ET05,10284.0,1.3246791,1.8004862,3.5407429,4.8876247,16.909958,18.598427,93.00334,86.378105,92.84499,final
2019-02-21,1,900541,ET05,10284.0,1.0777907,2.1019285,3.6971996,5.683563,10.732107,13.71725,85.57944,81.407295,84.05138,final
2019-03-01,1,900541,ET05,10284.0,2.3575456,4.3063884,4.7600155,8.208803,11.175808,15.439671,79.05908,73.890236,79.13928,final
2019-03-11,1,900541,ET05,10284.0,1.5091404,5.503462,4.9444766,11.911778,11.241054,19.920773,61.971386,58.80208,65.17075,final
2019-03-21,1,900541,ET05,10284.0,4.4178333,10.102126,8.284519,19.911976,14.302702,28.848904,62.360977,53.325836,57.026077,final
2019-04-01,1,900541,ET05,10284.0,9.210035,24.109999,15.137009,39.715588,22.746693,51.984528,48.814964,45.03353,48.691624,final
2019-04-11,1,900541,ET05,10284.0,10.958479,28.489187,24.586348,62.701313,33.071564,79.50072,47.65263,43.701294,45.05472,final
2019-04-21,1,900541,ET05,10284.0,19.609297,31.368614,39.77781,83.967804,51.75953,109.56334,67.666306,50.330353,49.54423,final
2019-05-01,1,900541,ET05,10284.0,9.797938,24.61289,40.365715,84.470695,60.262737,132.39508,49.971275,50.70455,47.500057,final
2019-05-11,1,900541,ET05,10284.0,48.077305,21.703682,77.48454,77.68519,107.015366,152.29828,198.76399,99.75734,71.212074,final
2019-05-21,1,900541,ET05,10284.0,28.488039,17.093485,86.36328,63.410057,134.42561,167.28983,151.57426,133.55241,80.92504,final
2019-06-01,1,900541,ET05,10284.0,12.677072,3.734364,89.24242,42.531532,144.74515,166.7178,202.38533,198.27347,87.20421,final
2019-06-11,1,900541,ET05,10284.0,1.7215091,1.4574711,42.88662,22.28532,144.95752,162.67181,104.08888,175.50323,89.435135,final
2019-06-21,1,900541,ET05,10284.0,2.6627772,1.6320076,17.061357,6.823843,143.20245,154.2017,115.54234,186.58365,93.090996,final
2019-07-01,1,900541,ET05,10284.0,4.6014194,2.8042104,8.985706,5.893689,138.59386,132.8959,123.02871,128.38356,104.132065,final
2019-07-11,1,900541,ET05,10284.0,2.9510891,2.9419453,10.215285,7.3781633,130.58646,107.34867,100.115135,122.92038,120.68363,final
2019-07-21,1,900541,ET05,10284.0,3.8530726,4.1684365,11.4055805,9.914592,114.83022,80.14849,96.56034,109.99684,140.73088,final
2019-08-01,1,900541,ET05,10284.0,2.9143329,3.7010891,9.718494,10.811471,107.94662,59.23669,90.957954,93.08745,175.82881,final
2019-08-11,1,900541,ET05,10284.0,5.703909,4.5912256,12.471314,12.460752,65.57322,42.124233,111.60105,100.0605,149.75993,final
2019-08-21,1,900541,ET05,10284.0,6.8397512,5.86983,15.4579935,14.162146,43.924934,30.90058,108.92305,106.76254,136.27895,final
2019-09-01,1,900541,ET05,10284.0,6.786659,6.538072,19.330318,16.999128,38.03452,33.70429,102.154495,110.59674,111.18798,final
2019-09-11,1,900541,ET05,10284.0,10.257487,7.3904157,23.883896,19.798317,46.5705,39.637234,123.13944,116.47523,115.53247,final
2019-09-21,1,900541,ET05,10284.0,8.493583,8.41726,25.537727,22.345747,52.401306,46.422485,100.56884,111.672676,111.62686,final
2019-10-01,1,900541,ET05,10284.0,73.54298,23.588688,92.294044,39.396362,121.342865,67.20696,274.73444,219.14868,174.97325,final
2019-10-11,1,900541,ET05,10284.0,88.007195,24.811705,170.04376,56.817654,206.39896,89.07672,311.98212,283.16144,224.7091,final
2019-10-21,1,900541,ET05,10284.0,27.18728,27.621979,188.73746,76.02237,229.73318,112.530266,98.66746,239.116,199.72148,final
2019-11-01,1,900541,ET05,10284.0,42.49125,10.870015,157.68573,63.3037,269.3101,119.69919,299.25143,238.18,219.97745,final
2019-11-11,1,900541,ET05,10284.0,9.422501,8.485443,79.10103,46.977436,273.0287,123.59341,106.94866,161.80296,216.20755,final
2019-11-21,1,900541,ET05,10284.0,40.221508,7.1369762,92.135254,26.492435,306.4104,124.86056,372.59286,308.43994,239.80367,final
2019-12-01,1,900541,ET05,10284.0,6.2702255,2.600765,55.914234,18.223185,305.894,120.92325,148.27751,262.29922,246.89166,final
2019-12-11,1,900541,ET05,10284.0,5.673376,1.0374335,52.165108,10.775175,301.3099,114.57027,176.78664,362.37384,256.17563,final
2019-12-21,1,900541,ET05,10284.0,2.5459938,1.1740147,14.489595,4.812213,295.3623,107.32702,122.22184,198.62589,267.39987,final
2020-01-01,1,900541,ET05,10284.0,0.9104434,0.9743744,9.129813,3.170728,222.72978,83.71219,98.92991,172.93213,256.7063,final
2020-01-11,1,900541,ET05,10284.0,0.8638662,0.9730001,4.3203034,3.1213698,135.58644,59.863266,98.17288,114.76269,216.74278,final
2020-01-21,1,900541,ET05,10284.0,1.5550369,1.3059899,3.3293467,3.2533646,109.9542,34.112644,103.94938,100.920616,293.9055,final
2020-02-01,1,900541,ET05,10284.0,1.3732011,1.7811487,3.7921042,4.0601387,68.83616,25.028511,93.98409,97.04161,245.88686,final
2020-02-11,1,900541,ET05,10284.0,1.5163361,1.8004862,4.444574,4.8876247,60.92998,18.598427,95.82162,95.51914,279.38293,final
2020-02-21,1,900541,ET05,10284.0,1.1596655,2.1019285,4.049203,5.683563,21.868145,13.71725,86.73229,84.7021,143.5475,final
2020-03-01,1,900541,ET05,10284.0,2.7848113,4.3063884,5.4608126,8.208803,18.38273,15.439671,83.65018,79.19576,114.398766,final
2020-03-11,1,900541,ET05,10284.0,6.1833916,5.503462,10.127869,11.911778,18.892746,19.920773,106.47339,89.451675,95.874825,final
2020-03-21,1,900541,ET05,10284.0,28.803675,10.102126,37.771877,19.911976,45.15043,28.848904,223.83388,171.69203,148.15968,final
2020-04-01,1,900541,ET05,10284.0,5.0169196,24.109999,40.003986,39.715588,49.2569,51.984528,34.41058,100.64496,95.21339,final
2020-04-11,1,900541,ET05,10284.0,40.773922,28.489187,74.59451,62.701313,89.16696,79.50072,136.68268,117.56717,111.43924,final
2020-04-21,1,900541,ET05,10284.0,83.09121,31.368614,128.88205,83.967804,170.703125,109.56334,242.21767,150.4837,153.36768,final
2020-05-01,1,900541,ET05,10284.0,28.242512,24.61289,152.10764,84.470695,197.57243,132.39508,112.2569,175.59676,147.43791,final
2020-05-11,1,900541,ET05,10284.0,14.913263,21.703682,126.24699,77.68519,210.96938,152.29828,74.57123,158.73094,137.29927,final
2020-05-21,1,900541,ET05,10284.0,12.389537,17.093485,55.545315,63.410057,222.19925,167.28983,78.70889,88.503525,131.87038,final
2020-06-01,1,900541,ET05,10284.0,2.528102,3.734364,29.830902,42.531532,221.94254,166.7178,86.189476,73.27957,132.16016,final
2020-06-11,1,900541,ET05,10284.0,1.2618631,1.4574711,16.179502,22.28532,217.02101,162.67181,96.97083,77.62234,132.41403,final
2020-06-21,1,900541,ET05,10284.0,2.0835278,1.6320076,5.873493,6.823843,190.30086,154.2017,106.8082,91.962425,122.67511,final
2020-07-01,1,900541,ET05,10284.0,4.9451575,2.8042104,8.290548,5.893689,190.2291,132.8959,127.43323,122.002266,141.57715,final
2020-07-11,1,900541,ET05,10284.0,3.6380785,2.9419453,10.666764,7.3781633,153.09325,107.34867,108.76528,126.56776,140.71661,final
2020-07-21,1,900541,ET05,10284.0,6.682614,4.1684365,15.26585,9.914592,76.68466,80.14849,127.4221,135.87935,95.932014,final
2020-08-01,1,900541,ET05,10284.0,4.2024503,3.7010891,14.523142,10.811471,52.64459,59.23669,105.762054,123.47455,89.737785,final
2020-08-11,1,900541,ET05,10284.0,5.2510695,4.5912256,16.136133,12.460752,42.9824,42.124233,106.87966,121.04939,101.821075,final
2020-08-21,1,900541,ET05,10284.0,8.518767,5.86983,17.972286,14.162146,39.11163,30.90058,124.36964,119.88368,122.87163,final
2020-09-01,1,900541,ET05,10284.0,5.6548038,6.538072,19.42464,16.999128,42.23833,33.70429,92.34475,111.02549,122.04935,final
2020-09-11,1,900541,ET05,10284.0,10.676682,7.3904157,24.850254,19.798317,51.653152,39.637234,126.52266,120.37209,126.919044,final
2020-09-21,1,900541,ET05,10284.0,12.352392,8.41726,28.683878,22.345747,61.922012,46.422485,129.32889,123.17776,130.14153,final
2020-10-01,1,900541,ET05,10284.0,13.682225,23.588688,36.7113,39.396362,70.65909,67.20696,65.34831,93.952065,104.780876,final
2020-10-11,1,900541,ET05,10284.0,13.672015,24.811705,39.706635,56.817654,80.693016,89.07672,62.633167,72.320175,91.08844,final
2020-10-21,1,900541,ET05,10284.0,19.861338,27.621979,47.215576,76.02237,93.87174,112.530266,76.21039,64.44588,84.1245,final
2020-11-01,1,900541,ET05,10284.0,6.5597043,10.870015,40.093056,63.3037,96.229,119.69919,72.839905,66.01847,81.17855,final
2020-11-11,1,900541,ET05,10284.0,2.387009,8.485443,28.80805,46.977436,93.36494,123.59341,54.777645,65.04371,76.49298,final
2020-11-21,1,900541,ET05,10284.0,5.042688,7.1369762,13.989401,26.492435,89.88886,124.86056,82.74457,60.298294,73.0698,final
2020-12-01,1,900541,ET05,10284.0,1.2700311,2.600765,8.699728,18.223185,85.50409,120.92325,82.4921,58.9916,71.87242,final
2020-12-11,1,900541,ET05,10284.0,0.770809,1.0374335,7.083528,10.775175,75.59821,114.57027,95.58382,76.59838,67.40657,final
2020-12-21,1,900541,ET05,10284.0,1.1928238,1.1740147,3.233664,4.812213,64.43864,107.32702,100.30465,83.9124,61.818283,final
2021-01-01,1,900541,ET05,10284.0,0.77236485,0.9743744,2.7359977,3.170728,51.52878,83.71219,96.61873,94.67942,63.72155,final
2021-01-11,1,900541,ET05,10284.0,0.60812914,0.9730001,2.5733178,3.1213698,38.464897,59.863266,93.89133,93.251724,67.01003,final
2021-01-21,1,900541,ET05,10284.0,1.2504861,1.3059899,2.63098,3.2533646,19.854046,34.112644,99.11983,92.45902,63.544785,final
2021-02-01,1,900541,ET05,10284.0,1.2953131,1.7811487,3.1539283,4.0601387,14.589654,25.028511,92.835495,89.99783,65.23684,final
2021-02-11,1,900541,ET05,10284.0,1.2257876,1.8004862,3.771587,4.8876247,13.428432,18.598427,91.54916,88.71278,78.09178,final
2021-02-21,1,900541,ET05,10284.0,1.2810191,2.1019285,3.8021197,5.683563,9.666763,13.71725,88.44103,82.389366,78.359604,final
2021-03-01,1,900541,ET05,10284.0,0.899261,4.3063884,3.4060678,8.208803,9.295994,15.439671,63.389366,63.639893,69.94239,final
2021-03-11,1,900541,ET05,10284.0,2.8662,5.503462,5.04648,11.911778,11.391384,19.920773,74.891495,59.40523,65.77398,final
2021-03-21,1,900541,ET05,10284.0,2.1128938,10.102126,5.878355,19.911976,12.311455,28.848904,47.09863,43.66717,51.143326,final
2021-04-01,1,900541,ET05,10284.0,24.207895,24.109999,29.186989,39.715588,35.746986,51.984528,100.3363,76.4543,71.50535,final
2021-04-11,1,900541,ET05,10284.0,16.522366,28.489187,42.843155,62.701313,51.66122,79.50072,64.2666,70.66799,67.05413,final
2021-04-21,1,900541,ET05,10284.0,55.606575,31.368614,96.33684,83.967804,106.01731,109.56334,166.64526,113.90282,96.90474,final
2021-05-01,1,900541,ET05,10284.0,66.51469,24.61289,138.64362,84.470695,171.2367,132.39508,241.49849,160.54822,128.27002,final
2021-05-11,1,900541,ET05,10284.0,10.060774,21.703682,132.18204,77.68519,180.07167,152.29828,56.399612,165.90884,117.65652,final
2021-05-21,1,900541,ET05,10284.0,7.790451,17.093485,84.36591,63.410057,186.58112,167.28983,57.89241,130.6327,111.19699,final
2021-06-01,1,900541,ET05,10284.0,1.7804357,3.734364,19.63166,42.531532,187.4623,166.7178,77.62942,51.821728,112.080574,final
2021-06-11,1,900541,ET05,10284.0,1.0486193,1.4574711,10.619506,22.28532,185.6447,162.67181,93.66855,57.245087,113.7011,final
2021-06-21,1,900541,ET05,10284.0,1.047744,1.6320076,3.8767989,6.823843,184.57956,154.2017,91.19025,75.07541,119.08137,final
2021-07-01,1,900541,ET05,10284.0,3.584014,2.8042104,5.680377,5.893689,163.95566,132.8959,109.99209,98.04188,122.524055,final
2021-07-11,1,900541,ET05,10284.0,4.7578764,2.9419453,9.389634,7.3781633,152.19118,107.34867,122.86507,116.25016,139.9137,final
2021-07-21,1,900541,ET05,10284.0,2.0452158,4.1684365,10.387106,9.914592,98.62982,80.14849,76.842064,103.16813,121.70483,final
2021-08-01,1,900541,ET05,10284.0,5.4430184,3.7010891,12.246111,10.811471,37.55815,59.23669,120.01966,109.07341,66.25209,final
2021-08-11,1,900541,ET05,10284.0,3.778588,4.5912256,11.266823,12.460752,31.27596,42.124233,91.52728,93.162224,76.97942,final
2021-08-21,1,900541,ET05,10284.0,6.265753,5.86983,15.487359,14.162146,29.751263,30.90058,103.6424,106.91579,96.79861,final
2021-09-01,1,900541,ET05,10284.0,9.389731,6.538072,19.434072,16.999128,37.360558,33.70429,124.71521,111.06837,109.44668,final
2021-09-11,1,900541,ET05,10284.0,10.415597,7.3904157,26.071081,19.798317,46.727535,39.637234,124.415504,125.29513,115.88428,final
2021-09-21,1,900541,ET05,10284.0,6.4763713,8.41726,26.2817,22.345747,52.156162,46.422485,85.53439,114.393295,111.15013,final
2021-10-01,1,900541,ET05,10284.0,20.131174,23.588688,37.02314,39.396362,68.70332,67.20696,87.906006,94.654465,102.07232,final
2021-10-11,1,900541,ET05,10284.0,15.790354,24.811705,42.3979,56.817654,79.7358,89.07672,69.73889,76.67373,90.07095,final
2021-10-21,1,900541,ET05,10284.0,14.519253,27.621979,50.44078,76.02237,92.20984,112.530266,59.83467,68.42651,82.71047,final
2021-11-01,1,900541,ET05,10284.0,2.3493776,10.870015,32.658985,63.3037,89.116196,119.69919,46.309834,55.134624,75.47459,final
2021-11-11,1,900541,ET05,10284.0,2.3239985,8.485443,19.192627,46.977436,87.66161,123.59341,54.310406,46.54448,72.057816,final
2021-11-21,1,900541,ET05,10284.0,5.802509,7.1369762,10.475885,26.492435,87.19836,124.86056,89.004944,49.141594,70.99796,final
2021-12-01,1,900541,ET05,10284.0,0.99299884,2.600765,9.119506,18.223185,78.80163,120.92325,78.84731,60.799183,66.54977,final
2021-12-11,1,900541,ET05,10284.0,0.68864256,1.0374335,7.48415,10.775175,69.07468,114.57027,94.222855,79.137955,61.95075,final
2021-12-21,1,900541,ET05,10284.0,0.9301828,1.1740147,2.611824,4.812213,63.528492,107.32702,96.05068,77.575,61.00802,final
2022-01-01,1,900541,ET05,10284.0,0.9325165,0.9743744,2.551342,3.170728,44.329838,83.71219,99.29938,92.41946,55.60661,final
2022-01-11,1,900541,ET05,10284.0,0.87864643,0.9730001,2.7413456,3.1213698,29.418123,59.863266,98.42033,95.32068,53.062576,final
2022-01-21,1,900541,ET05,10284.0,1.0954882,1.3059899,2.906651,3.2533646,15.994361,34.112644,96.66188,95.799126,53.676666,final
2022-02-01,1,900541,ET05,10284.0,2.0985997,1.7811487,4.0727344,4.0601387,15.743582,25.028511,104.68137,100.13903,69.07962,final
2022-02-11,1,900541,ET05,10284.0,1.5870284,1.8004862,4.7811165,4.8876247,15.006612,18.598427,96.861145,98.92281,84.77943,final
2022-02-21,1,900541,ET05,10284.0,0.96022946,2.1019285,4.6458573,5.683563,10.164333,13.71725,83.924095,90.28689,81.01795,final
2022-03-01,1,900541,ET05,10284.0,1.1914625,4.3063884,3.7387204,8.208803,10.362797,15.439671,66.52916,66.1583,75.16167,final
2022-03-11,1,900541,ET05,10284.0,1.6378841,5.503462,3.789576,11.911778,11.312038,19.920773,63.197105,51.973106,65.45559,final
2022-03-21,1,900541,ET05,10284.0,10.003112,10.102126,12.8324585,19.911976,20.384968,28.848904,99.34437,71.58187,74.99495,final
2022-04-01,1,900541,ET05,10284.0,9.121062,24.109999,20.762058,39.715588,28.573513,51.984528,48.50932,57.61315,58.91689,final
2022-04-11,1,900541,ET05,10284.0,24.608616,28.489187,43.732788,62.701313,52.303482,79.50072,88.41246,71.98204,67.81419,final
2022-04-21,1,900541,ET05,10284.0,26.74154,31.368614,60.471222,83.967804,77.94953,109.56334,87.27729,73.58979,72.40495,final
2022-05-01,1,900541,ET05,10284.0,18.952353,24.61289,70.30251,84.470695,94.80329,132.39508,80.88489,84.164444,72.63964,final
2022-05-11,1,900541,ET05,10284.0,4.6412873,21.703682,50.335182,77.68519,97.85755,152.29828,36.10471,66.92272,65.39014,final
2022-05-21,1,900541,ET05,10284.0,9.050564,17.093485,32.644203,63.410057,105.94789,167.28983,63.595963,55.027294,64.39608,final
2022-06-01,1,900541,ET05,10284.0,3.9534228,3.734364,17.645273,42.531532,108.70985,166.7178,102.50801,47.64263,66.21902,final
2022-06-11,1,900541,ET05,10284.0,1.6571373,1.4574711,14.661123,22.28532,108.72909,162.67181,103.092026,72.05752,67.828384,final
2022-06-21,1,900541,ET05,10284.0,2.6687086,1.6320076,8.279268,6.823843,101.3947,154.2017,115.63178,112.30924,66.830124,final
2022-07-01,1,900541,ET05,10284.0,2.411124,2.8042104,6.73697,5.893689,94.68476,132.8959,94.96315,107.741,72.28986,final
2022-07-11,1,900541,ET05,10284.0,1.9937768,2.9419453,7.0736094,7.3781633,72.069916,107.34867,88.061264,97.53959,68.59887,final
2022-07-21,1,900541,ET05,10284.0,2.672501,4.1684365,7.0774016,9.914592,48.000877,80.14849,83.68386,80.97709,62.24523,final
2022-08-01,1,900541,ET05,10284.0,4.5107937,3.7010891,9.177072,10.811471,33.55931,59.23669,109.305786,89.6632,60.02692,final
2022-08-11,1,900541,ET05,10284.0,4.114644,4.5912256,11.297939,12.460752,33.03267,42.124233,95.03107,93.34042,80.70724,final
2022-08-21,1,900541,ET05,10284.0,7.6771684,5.86983,16.302607,14.162146,31.659277,30.90058,116.6271,111.17026,102.11333,final
2022-09-01,1,900541,ET05,10284.0,7.1697783,6.538072,18.961592,16.999128,34.875633,33.70429,105.474976,108.92065,103.02639,final
2022-09-11,1,900541,ET05,10284.0,7.4976664,7.3904157,22.344612,19.798317,40.71616,39.637234,100.8656,110.26802,102.4171,final
2022-09-21,1,900541,ET05,10284.0,10.386037,8.41726,25.053482,22.345747,48.43349,46.422485,114.67346,109.90185,103.91076,final
2022-10-01,1,900541,ET05,10284.0,17.190393,23.588688,35.074097,39.396362,63.21276,67.20696,77.619484,90.264366,94.4684,final
2022-10-11,1,900541,ET05,10284.0,28.940296,24.811705,56.516727,56.817654,90.15927,89.07672,113.84889,99.51321,101.15072,final
2022-10-21,1,900541,ET05,10284.0,24.757875,27.621979,70.888565,76.02237,112.244644,112.530266,91.22032,93.66372,99.75698,final
2022-11-01,1,900541,ET05,10284.0,3.9847336,10.870015,57.682907,63.3037,111.71859,119.69919,56.614525,91.77089,93.60012,final
2022-11-11,1,900541,ET05,10284.0,10.380494,8.485443,39.123104,46.977436,117.98444,123.59341,114.05257,84.88896,95.638214,final
2022-11-21,1,900541,ET05,10284.0,4.0322833,7.1369762,18.39751,26.492435,114.339554,124.86056,74.419556,74.295654,91.898224,final
2022-12-01,1,900541,ET05,10284.0,1.3645469,2.600765,15.777324,18.223185,108.53432,120.92325,83.7356,89.468025,90.16152,final
2022-12-11,1,900541,ET05,10284.0,0.8765072,1.0374335,6.2733374,10.775175,101.91317,114.57027,97.33452,71.46252,89.41451,final
2022-12-21,1,900541,ET05,10284.0,1.1975884,1.1740147,3.4386425,4.812213,92.72472,107.32702,100.38183,86.00142,87.00018,final
2023-01-01,1,900541,ET05,10284.0,1.2487359,0.9743744,3.3228316,3.170728,76.78306,83.71219,104.59231,101.86157,92.1892,final
2023-01-11,1,900541,ET05,10284.0,0.8071762,0.9730001,3.2535005,3.1213698,48.649944,59.863266,97.22378,101.62693,82.71237,final
2023-01-21,1,900541,ET05,10284.0,1.0886815,1.3059899,3.1445935,3.2533646,24.980747,34.112644,96.55393,98.6821,76.65231,final
2023-02-01,1,900541,ET05,10284.0,1.3222481,1.7811487,3.2181058,4.0601387,22.318262,25.028511,93.2327,90.70618,90.97441,final
2023-02-11,1,900541,ET05,10284.0,1.2112019,1.8004862,3.6221316,4.8876247,13.14897,18.598427,91.33467,87.20124,76.90754,final
2023-02-21,1,900541,ET05,10284.0,1.1372035,2.1019285,3.6706536,5.683563,10.253889,13.71725,86.41601,81.15881,81.496414,final
2023-03-01,1,900541,ET05,10284.0,3.2183003,4.3063884,5.5667057,8.208803,12.107643,15.439671,88.30815,79.99745,83.698235,final
2023-03-11,1,900541,ET05,10284.0,22.288506,5.503462,26.644009,11.911778,33.51964,19.920773,259.80487,187.11226,154.5684,final
2023-03-21,1,900541,ET05,10284.0,51.092083,10.102126,76.59889,19.911976,83.41414,28.848904,371.41846,327.54886,261.20236,final
2023-04-01,1,900541,ET05,10284.0,24.013613,24.109999,97.394196,39.715588,106.17901,51.984528,99.66889,228.98993,195.10385,final
2023-04-11,1,900541,ET05,10284.0,15.131855,28.489187,90.23755,62.701313,120.50369,79.50072,60.11449,140.67313,148.52382,final
